name,P_AGN,P_CV,P_HM-STAR,P_HMXB,P_LM-STAR,P_LMXB,P_NS,P_YSO,e_P_AGN,e_P_CV,e_P_HM-STAR,e_P_HMXB,e_P_LM-STAR,e_P_LMXB,e_P_NS,e_P_YSO,Class,Class_prob,Class_prob_e,true_Class,conf_flag
2CXO J010523.0+602518,0.001151666666666646,0.1328448994597416,0.27496773873114133,0.06460701969135312,0.29726299319321414,0.009084702018246536,6.9999999999999e-05,0.2200109802396365,0.0014175352193216072,0.04196617272342656,0.05573458247682994,0.024470900972141794,0.06099489132340486,0.005810650806359215,0.0004479811581914115,0.03672002732867199,LM-STAR,0.29726299319321414,0.06099489132340486,HM-STAR,0
2CXO J010715.9-083429,0.9849098998178722,0.00762470121381883,5.8333333333332e-05,0.000471666666666661,0.000111111111111108,0.0044803586619808254,5.7222222222221e-05,0.002286706972994739,0.01959903637677432,0.013431128755236327,0.00037930099925509,0.0013305829985759004,0.00039568378355152106,0.00507708644195397,0.00031698155136099845,0.00449200268807592,AGN,0.9849098998178722,0.01959903637677432,AGN,1
2CXO J010808.3-143150,0.11069787329421592,0.05389913080978234,0.005217754569385214,7.352783971656759e-07,0.0016949541554134502,0.5995516585112314,0.22849382930662496,0.00044406407494941244,0.09272223674339189,0.04806402339130956,0.00519664693586522,6.6683799285298915e-06,0.003736636693432714,0.18172297160572667,0.14355292524309582,0.000805878885927747,LMXB,0.5995516585112314,0.18172297160572667,NS,0
2CXO J010838.7+013500,0.9974422222222223,0.001556666666666647,0.0,7.611111111111e-05,0.0,0.00020388888888888602,2.2222222222222e-05,0.00069888888888888,0.002894451176289119,0.0018226652851629991,0.0,0.0004318252701881408,0.0,0.0005784321921994662,0.00022222222222222006,0.002135895919275387,AGN,0.9974422222222223,0.002894451176289119,AGN,1
2CXO J010944.3+731157,0.7341970262145263,0.0875772087672426,0.0009199999999999871,0.07157822533569143,0.001411111111111095,0.029585476190476148,7.0555555555554e-05,0.07466039682539678,0.033046546512231524,0.0209615391134655,0.0014418374124984643,0.019046050793355987,0.001974175460596279,0.010317890794968688,0.0003569849739203777,0.016092732424312563,AGN,0.7341970262145263,0.033046546512231524,AGN,1
2CXO J010959.3+354206,1.340400436752947e-05,3.374558499555214e-05,0.010289294522189822,0.0,0.9887937966414931,0.0,0.0,0.0008697592469539689,0.00013332712235377574,0.00033330011125777054,0.01801631055170703,0.0,0.019191285928917844,0.0,0.0,0.002080530231596076,LM-STAR,0.9887937966414931,0.019191285928917844,LM-STAR,1
2CXO J011227.5-011221,0.9615492986944234,0.010054798698348355,0.0007622759856630721,0.009912192982456096,0.00018052813683247965,0.0015728228228228092,6.3888888888887e-05,0.015904193790564715,0.023445589795086257,0.00619283098562047,0.001398192627496956,0.008961495521012018,0.0005832286660550033,0.0028983662001213746,0.00027787596468943876,0.014518203199121034,AGN,0.9615492986944234,0.023445589795086257,AGN,1
2CXO J011309.0+153553,0.9989194444444445,0.000781111111111103,5.5555555555555e-05,0.0,9.833333333333e-05,0.00014555555555555302,0.0,0.0,0.0015762289666577617,0.0014210928631870551,0.00029012942659282685,0.0,0.0003850504005308751,0.0005682489298187643,0.0,0.0,AGN,0.9989194444444445,0.0015762289666577617,AGN,1
2CXO J011341.8+005000,0.9989830861137255,0.00037573099415204206,3.3333333333333e-05,0.0,0.00017504880429477693,0.00029553230018695054,0.0,0.00013726845430728704,0.0020357646522554387,0.0009568153558422363,0.00033333333333333,0.0,0.0006675593583528357,0.001382064147479853,0.0,0.0006002894966123968,AGN,0.9989830861137255,0.0020357646522554387,AGN,1
2CXO J011537.7+002029,0.9998240102328662,0.00015073099415204502,6.666666666666e-06,0.0,5.64510964658396e-06,1.2906246872274019e-05,0.0,4.074979625101874e-08,0.0006654185274754903,0.0006080769890707279,6.666666666665996e-05,0.0,5.5550111426232467e-05,0.000112308471621577,0.0,4.074979625101875e-07,AGN,0.9998240102328662,0.0006654185274754903,AGN,1
2CXO J011853.6-010007,0.3564404962339654,0.10643182744184063,0.010793463773390037,0.020977671101023793,0.1365196361367101,0.050088370023290495,0.00153222222222221,0.31721631306755715,0.08427047008586053,0.040622246349942874,0.006436769199527639,0.013342403474033267,0.05352190281537699,0.02457118289369775,0.006279861597082653,0.09033359211084878,AGN,0.3564404962339654,0.08427047008586053,AGN,0
2CXO J011927.4-083133,0.996384782584624,0.00219564024530188,6.6666666666665e-05,0.000124999999999999,0.000126111111111109,0.0005273549478519777,5.2777777777777e-05,0.0005216666666666611,0.0074456753825002855,0.004263621343460743,0.00031614888655289076,0.0006197167268589862,0.000701700809062925,0.0015378812533436681,0.0003590331302637793,0.0015525643639644623,AGN,0.996384782584624,0.0074456753825002855,AGN,1
2CXO J012657.2+330730,0.7560012832903453,0.20551179842764938,0.0006196342257782672,5.5555555555555e-05,0.004474495744781678,0.024924143889639646,0.005512389953854009,0.0029006989123959454,0.061724520725333416,0.052167935252518886,0.0011473174788317248,0.0003987447569807035,0.004794917550134006,0.01461255522630647,0.004839163131069356,0.0035802413905348545,AGN,0.7560012832903453,0.061724520725333416,AGN,1
2CXO J012930.7-522857,5.1145653425445065e-05,0.00042387572209129994,0.01217960345887646,0.000139999999999998,0.9859737157508099,0.0,0.0,0.001231659414796832,0.00036268324887679036,0.003056484893902211,0.03281870410188015,0.0008112287170862181,0.037892776462497724,0.0,0.0,0.003998457311760353,LM-STAR,0.9859737157508099,0.037892776462497724,LM-STAR,1
2CXO J012940.0+384210,0.27856083124344194,0.6114706713974475,0.000653849542476418,3.345911949685501e-05,0.0024821823695896908,0.10015994434341433,0.0035435600482285738,0.0030955019359045393,0.0764738592204244,0.13012436521473425,0.0020651748549569086,0.0003333230008239459,0.0030992021179366254,0.0873355363163449,0.005677991861040278,0.003396537319604385,CV,0.6114706713974475,0.13012436521473425,CV,0
2CXO J013120.2+061959,0.0010208534464013733,0.003602667155751166,0.11263770397370709,0.000496111111111107,0.8554124966664962,0.0002307795172863629,0.0,0.02659938812924657,0.0013364418604468336,0.005372520502088794,0.05036025150164104,0.0011433388740964157,0.05921268114783282,0.0007709522208879104,0.0,0.014117091025587862,LM-STAR,0.8554124966664962,0.05921268114783282,LM-STAR,1
2CXO J013131.4+061855,0.008376820653029318,0.09790158896493004,0.00416551914761966,0.01025185326613264,0.6760777490650404,0.00542726748780315,0.00013277777777777601,0.19766642363766693,0.005902121314001494,0.07745703989791669,0.0033874291897057845,0.007474941350285333,0.1375976625396411,0.005360820601864932,0.0006845203344607807,0.06995627636501425,LM-STAR,0.6760777490650404,0.1375976625396411,LM-STAR,1
2CXO J013253.3-095239,0.9896232879818595,0.003806111111111078,2.6666666666666e-05,0.000147777777777774,6.39342403628109e-05,0.000323888888888883,4.4444444444444e-05,0.005963888888888856,0.009774127912861431,0.003862573260282084,0.00026666666666665996,0.0005520213058704536,0.0004062030270463275,0.0007243581899723077,0.00035029782636066865,0.008397929123022296,AGN,0.9896232879818595,0.009774127912861431,AGN,1
2CXO J013343.4+304630,0.00017336766220390918,9.67375926498955e-05,0.0034840670720004034,2.2222222222222e-05,0.9941379279854557,4.4444444444444e-05,0.0,0.00204123302102342,0.0004733902567094769,0.000449536715994036,0.004954423044881903,0.00022222222222222004,0.00717553998802486,0.00035029782636066865,0.0,0.002449623378063959,LM-STAR,0.9941379279854557,0.00717553998802486,LM-STAR,1
2CXO J013346.5+305430,0.0,1.3633895483096859e-05,0.004654175910551081,0.0,0.9947965871420766,0.0,0.0,0.0005356030518892824,0.0,0.00013331040405651943,0.013809849727055248,0.0,0.014696020851130486,0.0,0.0,0.0014876960640255888,LM-STAR,0.9947965871420766,0.014696020851130486,LM-STAR,1
2CXO J013418.1+001536,0.98332802671962,0.008897927531594902,4.7222222222221e-05,0.00029444444444443903,0.00018727319062181128,0.00110915232864786,8.333333333333e-06,0.0061276202295153445,0.00873074112856722,0.006111620235621309,0.000287579589334877,0.0007563383084721013,0.0005912943476914992,0.0017732705569515183,8.333333333333e-05,0.004339412140910478,AGN,0.98332802671962,0.00873074112856722,AGN,1
2CXO J013805.3-125210,0.9637636072206661,0.00535222222222218,8.166666666666499e-05,0.000552777777777767,0.001765555555555533,0.011144726112667244,2.2222222222222e-05,0.01731722222222218,0.010658687589672337,0.004183085644821189,0.0003598207109213941,0.0012049430294426725,0.001925465821756362,0.005726102387515058,0.00022222222222222006,0.007154059362353376,AGN,0.9637636072206661,0.010658687589672337,AGN,1
2CXO J013847.5-103127,0.9998309365910413,6.9444444444443e-05,0.0,0.0,9.9488074461894e-05,8.726003490401397e-08,0.0,4.3630017452006986e-08,0.0005376303419169032,0.0003404931577471478,0.0,0.0,0.0003438445118442359,8.726003490401397e-07,0.0,4.3630017452006987e-07,AGN,0.9998309365910413,0.0005376303419169032,AGN,1
2CXO J014040.8-075848,0.7968730520220287,0.16867343023322143,0.0006974057041972703,0.000437499999999996,0.005077039835831727,0.018875819290499293,0.005147156178195015,0.004218596736026291,0.0689250736602094,0.05902078166691303,0.0011104073952799642,0.0012569756415447427,0.004952199484502052,0.011548548968963323,0.004971490281864953,0.0033689954260418763,AGN,0.7968730520220287,0.0689250736602094,AGN,1
2CXO J014357.7+022059,0.9469917720161597,0.012316587301587252,0.000482222222222214,0.002448333333333307,0.001098333333333316,0.014393148618760983,0.0,0.022269603174603126,0.014361883329169114,0.006939000444747123,0.0011887540962219293,0.002766737375087484,0.0013864929952180467,0.006140582335856652,0.0,0.00722084755808173,AGN,0.9469917720161597,0.014361883329169114,AGN,1
2CXO J014756.9+000021,0.9995783333333335,0.00022777777777777502,2.2222222222222e-05,0.0,8.7222222222221e-05,6.6666666666666e-05,0.0,1.7777777777777e-05,0.0013295657347505397,0.0008751926016804219,0.0002222222222222201,0.0,0.0006243218043812468,0.00041242698983925675,0.0,0.00012899798007217,AGN,0.9995783333333335,0.0013295657347505397,AGN,1
2CXO J015234.7-135929,0.9502345723574844,0.026805274739125435,0.0004152866601185837,0.00014944444444444301,0.001727680215497028,0.018227655481890235,0.00035736072549275965,0.0020827253759470115,0.03762092161996609,0.025540155018597577,0.0009155106564682229,0.0006648260693269036,0.002894328572470898,0.01417868830557073,0.0016722738253779708,0.00258983688385557,AGN,0.9502345723574844,0.03762092161996609,AGN,1
2CXO J015650.2+005308,0.9766468083182741,0.01747228589000628,0.0,0.000947222222222211,5.2777777777776e-05,0.0033846180329745673,0.00022388888888888299,0.001272398869856108,0.019329558909591198,0.01594939074238645,0.0,0.0016959708677296052,0.00024559658589415383,0.003699115155341495,0.0006110067761153662,0.001939634423254773,AGN,0.9766468083182741,0.019329558909591198,AGN,1
2CXO J015716.9-005304,0.4627722946217734,0.24214087546136023,0.008033219024887095,0.010728535615318262,0.0007004024270807891,0.2160783937576061,0.02655411420630917,0.032992164885664754,0.05793304261316367,0.04428511069873096,0.006982500073806783,0.00774226418014528,0.0012587608974381128,0.047073385482669906,0.023264407074829054,0.016945387669040107,AGN,0.4627722946217734,0.05793304261316367,AGN,1
2CXO J015738.9+374612,0.000238888888888885,0.00455520046190893,0.3698582363176323,0.009194295469257195,0.5419410982868365,0.0007641017376219018,0.0,0.07344817883785425,0.0006096810121085786,0.005453284875343682,0.11024761459334816,0.014013148969545591,0.14345167400786824,0.0018646116214980303,0.0,0.05082388853267149,LM-STAR,0.5419410982868365,0.14345167400786824,LM-STAR,0
2CXO J015747.1+374730,2.7871674491392024e-05,2.4725967542169204e-05,0.00980061726710106,6.6666666666666e-05,0.9885296995123628,0.0,0.0,0.0015504189118359102,0.00019936137486567702,0.00017291004246250944,0.014360706441340673,0.00066666666666666,0.017173288157901905,0.0,0.0,0.003278697776891671,LM-STAR,0.9885296995123628,0.017173288157901905,LM-STAR,1
2CXO J015749.5+374914,4.120313143798928e-08,2.4890137603852575e-05,0.0026521124992216257,0.0,0.9971604644276715,0.0,0.0,0.00016249173237161573,4.1203131437989287e-07,0.0001726421878512491,0.011020687814205168,0.0,0.011529717913590674,0.0,0.0,0.000654338154395683,LM-STAR,0.9971604644276715,0.011529717913590674,LM-STAR,1
2CXO J015751.4+375305,0.0014840719277688962,0.02863959521647287,0.0028106176316724614,0.00413196825396822,0.8984438614654074,0.002074619423686399,1.6774891774891e-05,0.06239849118924873,0.0019151327549630167,0.01822597520982943,0.0029731792890132424,0.003949026756272501,0.042083377796190494,0.0025416344151207378,0.00016774891774891005,0.02901326381590373,LM-STAR,0.8984438614654074,0.042083377796190494,LM-STAR,1
2CXO J015841.4-432503,0.9944743992286011,0.0023788888888888653,6.111111111111001e-05,4.9999999999999006e-05,3.5047687172149686e-05,0.0022421293286786002,2.8888888888888004e-05,0.0007295348666593178,0.004808297588552855,0.0029656383123748136,0.0003522060949336176,0.0003711691722560169,0.00020417829164311906,0.0026240561418811627,0.0001690772179335268,0.0011254829358327114,AGN,0.9944743992286011,0.004808297588552855,AGN,1
2CXO J020011.5-093126,0.9884284595959596,0.005799141414141369,0.001518888888888873,0.000111666666666666,8.611111111111e-05,0.0013569444444444232,7.2222222222221e-05,0.002626565656565621,0.006074845202927693,0.003613309828770993,0.0021658998902201357,0.0005616109384976182,0.0004957969622325914,0.00182447941538789,0.000382013946334307,0.002491040549851978,AGN,0.9884284595959596,0.006074845202927693,AGN,1
2CXO J020014.8+312546,0.23653424417310998,0.05028677455433032,0.00804365790286979,0.002590937785928773,0.10697445436640576,0.01181560306382628,0.000200555555555553,0.5835537725979734,0.05752769516446599,0.022530850320031992,0.006207998509602792,0.0027484127317414573,0.03453022394212919,0.008601573579556012,0.0012050858420747039,0.05128863322956334,YSO,0.5835537725979734,0.05128863322956334,AGN,1
2CXO J020052.2-092431,0.5832857467223608,0.31402865891311865,0.004216585360193093,0.00011841512872575976,0.002648818199550691,0.08565515233905995,0.002583939844935734,0.007462683492055141,0.11660267546595472,0.09928297829460467,0.0032672535712060923,0.0005826783456022899,0.0028190935878821726,0.04363347396951282,0.002748063639939895,0.00691904168840496,AGN,0.5832857467223608,0.11660267546595472,CV,0
2CXO J020537.9+644941,0.06138329165527596,0.026502206579280756,0.004429111262782799,6.0115548254751625e-05,2.3745359608556834e-05,0.11132973562572727,0.7960129255453942,0.0002588684236755819,0.023240803236913587,0.013556245518663424,0.004484080519450522,0.00030531039826435253,0.00022409204400001984,0.03687473758206573,0.052343790191124506,0.0006271750393336632,NS,0.7960129255453942,0.052343790191124506,NS,1
2CXO J020847.2+002014,0.9992162083565646,0.0006970557717250241,1.1111111111111e-05,0.0,3.272836690932979e-06,7.235192390834292e-05,0.0,0.0,0.0017960965079870637,0.001754030782815687,0.00011111111111111003,0.0,3.17437082078434e-05,0.0004299853019543032,0.0,0.0,AGN,0.9992162083565646,0.0017960965079870637,AGN,1
2CXO J020924.5-100811,0.2349531014375539,0.0013418131715874795,0.00039708267524543177,1.1291779584462513e-08,0.01300828047163641,0.5189916880313157,0.22726811756603665,0.004039905354844703,0.0804506077317467,0.0016218733037820197,0.0007249935743191267,1.1291779584462514e-07,0.019343859470873647,0.11239073650774481,0.06930760930660136,0.003538010812651987,LMXB,0.5189916880313157,0.11239073650774481,AGN,0
2CXO J020950.7-000506,0.9611193618190593,0.02505361478507317,0.000416666666666661,0.001011898238747541,0.0008049744852168001,0.0038681825594633333,0.000508888888888881,0.00721641255688418,0.03404567483729878,0.018292373582245787,0.0015341338042988344,0.00236149141939597,0.0022291996808098016,0.003794094304499201,0.0010338370542522428,0.017022154873700308,AGN,0.9611193618190593,0.03404567483729878,AGN,1
2CXO J021102.7-000910,0.26255543709987506,0.03327509675307051,0.08856125457159174,0.000295912698412692,0.004805753004981738,0.22478804454682,0.3557928877540657,0.0299256135711824,0.05377605410335103,0.018313602808158306,0.034039224747408184,0.0009316162425422081,0.012064813108498917,0.05876074849002959,0.08675535046772614,0.014865427637634605,NS,0.3557928877540657,0.08675535046772614,AGN,0
2CXO J021113.3-000901,0.4554688121838646,0.1228206628351302,0.009864007984829375,0.0005843081761006241,0.000410182933036806,0.3615077390726731,0.028120390082919576,0.021223896731445605,0.057180224737373615,0.06633794581502502,0.01181227432280091,0.0041155059234343995,0.0008655401391219619,0.08802616949106548,0.03874159623511431,0.013686084858417253,AGN,0.4554688121838646,0.057180224737373615,AGN,0
2CXO J021340.6+134756,0.9155016039081425,0.032749007936507896,0.001075555555555545,0.01236960317460313,0.003814487903809907,0.007257222222222174,0.000402777777777769,0.026829741521380825,0.042755335780232086,0.016404276867199377,0.0017693141686850348,0.0071614368527445,0.0051174215592974925,0.004751279879551093,0.0008566827955236021,0.026575311871864623,AGN,0.9155016039081425,0.042755335780232086,AGN,1
2CXO J021429.2-051744,0.8138936689064721,0.12385452985648115,0.003713410646054313,0.00032868055555555,0.007729559225243074,0.04489944908022978,0.0005223499767527209,0.005058351753211197,0.04435746462955582,0.03838468230578673,0.0035586782715315898,0.0009251080431326261,0.005534994295775838,0.01848700757059507,0.0010880032530896364,0.0036786171224625205,AGN,0.8138936689064721,0.04435746462955582,AGN,1
